YEAR, MONTH, DAY, SLAT, SLON, MAG, MAGTYPE
2001, 07, 04, 21.735, 176.727, 6.5, MW
2002, 08, 14, +14.036, +146.278, 6.5, MW
2002, 02, 03, +38.520, +31.202, 6.5, MW
2002, 07, 31, +7.940, 82.807, 6.5, MW
2002, 03, 28, 21.663, 68.305, 6.5, MW
2002, 06, 27, 7.000, +104.088, 6.5, MW
2017, 02, 10, +9.907, +125.452, 6.5, mww
2003, 01, 04, 20.648, 177.628, 6.5, MW
1994, 12, 28, +40.289, +143.661, 6.4, mw
2011, 06, 13, +2.545, +126.456, 6.4, MW
2011, 06, 26, 2.389, +136.661, 6.4, MW
1992, 04, 06, +15.407, 92.839, 6.4, md
1992, 03, 05, +52.870, +159.619, 6.4, mw
2006, 11, 15, +46.708, +155.222, 6.4, mb
1992, 03, 04, 3.020, +147.916, 6.4, mw
2011, 09, 03, 56.561, 26.923, 6.4, MW
2010, 08, 04, +51.385, 178.493, 6.4, MW
1991, 09, 03, +33.695, +138.745, 6.4, mw
2012, 01, 30, 14.214, 75.658, 6.4, MW
2019, 03, 06, 32.024, 177.885, 6.4, Mww
2006, 11, 12, +16.853, +119.643, 6.4, mb
1984, 09, 28, 25.877, 175.900, 6.4, mb
1992, 03, 13, +52.425, 178.977, 6.4, mw
2000, 09, 26, 17.262, 173.884, 6.4, Mw
2012, 10, 28, +52.538, 132.659, 6.4, MW
1991, 02, 09, 9.915, +159.131, 6.4, mb
1991, 01, 25, 2.183, +139.207, 6.4, mb
2000, 09, 28, 0.248, 80.603, 6.4, Mw
2013, 03, 01, +50.905, +157.601, 6.4, MW
1990, 09, 17, 53.170, +159.638, 6.4, mw
2003, 05, 04, 30.699, 178.287, 6.4, MW
1990, 05, 13, 40.279, +176.046, 6.4, mw
2008, 01, 05, +51.146, 130.543, 6.4, MW
1983, 10, 04, 26.550, 70.620, 6.4, mb
1992, 08, 11, +32.611, +141.890, 6.4, mw
1983, 02, 20, +5.598, +126.297, 6.4, mw
1995, 12, 10, +44.264, +149.783, 6.4, mw
2014, 03, 26, 26.164, +179.259, 6.4, MW
1983, 03, 20, 4.669, +153.250, 6.4, mw
2006, 02, 26, 23.668, 179.949, 6.4, MW
1989, 09, 13, 35.625, 17.419, 6.4, mw
2006, 07, 19, 5.513, +150.716, 6.4, MW
2017, 12, 08, +10.009, +140.131, 6.4, Mww
1992, 10, 23, +42.571, +45.116, 6.4, mw
2000, 06, 16, 33.811, 70.065, 6.4, Mw
2006, 06, 11, +33.195, +131.252, 6.4, MW
1989, 08, 29, +18.047, 105.690, 6.4, mw
1983, 12, 11, +8.140, +137.205, 6.4, mw
1983, 12, 12, 7.627, +127.342, 6.4, mw
1983, 12, 15, 3.211, +145.425, 6.4, mw
2018, 11, 15, 56.706, 25.546, 6.4, mww
1984, 03, 27, 4.608, +145.833, 6.4, mw
1996, 02, 17, 0.864, +136.086, 6.4, mw
2005, 12, 07, 30.269, 177.618, 6.4, MW
1993, 05, 02, 56.407, 24.575, 6.4, mw
2016, 04, 14, 14.528, +166.433, 6.4, Mww
2017, 09, 26, 23.713, 176.937, 6.4, mww
2017, 09, 20, 18.785, +169.095, 6.4, mww
2005, 11, 05, 3.203, +148.215, 6.4, MW
1985, 06, 10, 27.974, 66.901, 6.4, mw
1987, 12, 04, 5.790, +154.580, 6.4, mw
1991, 09, 03, 17.856, 116.012, 6.4, mw
1985, 09, 10, +27.191, +139.876, 6.4, mw
2005, 10, 15, +25.297, +123.435, 6.4, MW
1995, 02, 08, +4.131, 76.597, 6.4, mw
2006, 01, 23, 17.382, +167.792, 6.4, MW
1987, 01, 29, +1.290, +126.265, 6.4, mw
2004, 04, 09, 13.169, +167.165, 6.4, MW
1986, 04, 14, 57.776, 24.383, 6.4, mw
1986, 10, 25, 17.647, +168.069, 6.4, mw
1991, 08, 16, +41.720, 125.423, 6.4, mw
1986, 08, 10, +1.963, +128.254, 6.4, mw
1986, 08, 17, +2.307, +127.021, 6.4, mw
2016, 12, 18, 9.966, 70.970, 6.4, Mww
1986, 05, 07, +51.536, 174.837, 6.4, mb
1982, 06, 02, 18.112, 172.506, 6.4, mb
1993, 09, 29, +0.494, +121.586, 6.4, mw
1987, 02, 06, +37.016, +141.719, 6.4, mw
2014, 02, 02, 32.959, 177.920, 6.4, MW
1985, 08, 12, +37.767, +141.774, 6.4, mw
1985, 08, 04, +7.462, +123.471, 6.4, mw
1985, 07, 28, 60.301, 27.002, 6.4, mw
2019, 02, 17, 3.341, +152.132, 6.4, Mww
1991, 06, 10, +23.765, 45.378, 6.4, mw
1982, 03, 21, +42.228, +142.460, 6.4, mb
1994, 02, 16, 19.279, +168.513, 6.4, mw
1987, 10, 27, 28.657, 62.959, 6.4, mw
1987, 12, 12, +29.750, +140.160, 6.4, mw
1985, 03, 28, +40.317, +140.375, 6.4, mw
1988, 02, 07, +50.764, +173.440, 6.4, mw
2001, 05, 29, 7.053, +155.088, 6.4, MW
1984, 12, 03, +44.150, +148.199, 6.4, mb
1988, 05, 04, +18.485, +145.819, 6.4, mw
2019, 06, 19, 30.600, 177.787, 6.4, Mww
1994, 03, 15, +11.160, 88.081, 6.4, mw
1994, 04, 08, +40.568, +143.746, 6.4, mw
2005, 03, 21, 24.681, 63.508, 6.4, MW
2015, 03, 30, 15.575, 172.914, 6.4, MW
1994, 05, 29, +20.538, +94.183, 6.4, mw
1994, 06, 05, +24.459, +121.858, 6.4, mw
1980, 10, 24, +18.217, 98.203, 6.4, mb
1983, 02, 26, +49.230, +155.560, 6.4, mw
2015, 03, 23, 18.354, 69.188, 6.4, MW
1983, 03, 23, 6.482, +154.638, 6.4, mw
1980, 06, 29, +34.814, +139.293, 6.4, mw
2001, 08, 31, +12.301, +46.255, 6.4, mb
2001, 10, 08, +52.648, +160.189, 6.4, MW
1995, 02, 03, 62.712, +155.700, 6.4, mw
2016, 02, 08, 6.621, +154.707, 6.4, mww
2016, 02, 05, +22.939, +120.593, 6.4, mww
2003, 11, 02, 45.053, +166.662, 6.4, MW
2003, 10, 17, 5.504, +154.179, 6.4, MW
2016, 06, 26, +39.479, +73.339, 6.4, mww
2020, 12, 29, +45.425, +16.258, 6.4, mww
1991, 07, 02, 1.098, +99.828, 6.4, mw
1991, 07, 14, +36.420, +71.145, 6.4, mb
1995, 05, 06, +24.960, +95.295, 6.4, mw
1991, 11, 26, +42.007, +142.585, 6.4, mw
1991, 12, 11, 17.781, 115.986, 6.4, mw
1991, 12, 13, +45.322, +151.219, 6.4, mw
2011, 11, 14, 0.953, +126.880, 6.4, MW
2006, 10, 18, 15.095, +167.254, 6.4, MW
2013, 06, 15, +11.742, 87.046, 6.4, MW
1995, 07, 26, +2.520, +127.710, 6.4, mw
2012, 12, 14, +31.112, 119.627, 6.4, MW
1990, 11, 12, +42.944, +78.073, 6.4, mw
2016, 07, 25, 2.969, +148.035, 6.4, mww
2019, 06, 28, +19.852, +144.348, 6.4, Mww
1992, 09, 11, 6.081, +26.639, 6.4, mw
2007, 05, 30, +52.152, +157.217, 6.4, MW
2011, 09, 22, 15.448, 175.080, 6.4, MW
1995, 08, 31, 15.812, +166.412, 6.4, mw
1995, 09, 17, 17.123, +66.691, 6.4, mw
1992, 12, 31, 32.126, 178.066, 6.4, mw
1993, 01, 20, 7.183, +128.600, 6.4, mw
2020, 08, 05, 16.092, +168.078, 6.4, mww
2014, 03, 05, 14.835, +169.832, 6.4, MW
2011, 07, 30, +36.965, +141.077, 6.4, MW
1990, 08, 05, +29.507, +137.705, 6.4, mw
2004, 11, 20, +9.590, 84.149, 6.4, MW
2001, 11, 28, +15.679, 93.129, 6.4, MW
2012, 02, 14, 10.371, +161.190, 6.4, MW
1993, 12, 29, 20.268, +169.824, 6.4, mw
1995, 12, 02, +44.286, +149.205, 6.4, mw
2009, 10, 13, +52.532, 167.165, 6.4, MW
1994, 02, 15, 20.412, +168.867, 6.4, mw
2009, 10, 13, +52.711, 166.986, 6.4, MW
1995, 12, 05, 9.002, +124.688, 6.4, mw
2006, 10, 23, +29.470, +140.344, 6.4, MW
2016, 11, 04, 35.103, 70.996, 6.4, mwp
1990, 07, 10, 10.364, +161.118, 6.4, mw
1994, 07, 13, 7.503, +127.846, 6.4, mw
1994, 08, 18, +44.633, +150.139, 6.4, mw
1994, 10, 01, 17.731, +167.682, 6.4, mw
2020, 11, 30, +48.252, +140.797, 6.4, mww
2018, 02, 06, +24.136, +121.658, 6.4, Mww
1990, 05, 24, +5.325, +31.844, 6.4, mw
2015, 09, 16, 31.618, 71.745, 6.4, mb
1995, 02, 19, +40.561, 125.534, 6.4, mw
2003, 09, 02, 15.292, 173.170, 6.4, MW
2009, 01, 19, 22.560, +170.964, 6.4, MW
2015, 09, 17, 31.104, 71.650, 6.4, mww
2003, 01, 21, +13.641, 90.957, 6.4, MW
2014, 03, 11, 60.844, 20.118, 6.4, MW
1995, 05, 31, +18.998, 107.413, 6.4, mw
2008, 12, 06, 7.474, +124.698, 6.4, MW
1999, 03, 31, +6.109, 82.705, 6.4, Mw
2008, 11, 22, 22.509, +171.220, 6.4, MW
2002, 06, 30, 22.237, +179.239, 6.4, MW
2008, 11, 07, 14.882, +168.056, 6.4, MW
2014, 12, 21, +2.051, +126.544, 6.4, MW
2018, 03, 25, 6.625, +129.814, 6.4, Mww
2002, 01, 16, +15.541, 93.154, 6.4, MW
1999, 08, 14, 5.872, +104.734, 6.4, Mw
1995, 11, 24, +44.431, +149.113, 6.4, mw
1995, 12, 03, +44.956, +150.744, 6.4, mb
2020, 12, 01, +52.752, 168.231, 6.4, mww
1996, 02, 28, +1.718, +126.135, 6.4, mw
1999, 08, 22, 40.469, 74.847, 6.4, Mw
2016, 12, 20, 10.225, +161.218, 6.4, mww
2008, 08, 09, 61.010, +153.906, 6.4, MW
1995, 05, 13, +40.167, +21.686, 6.4, mw
1996, 06, 08, +51.424, 178.119, 6.4, mw
1999, 09, 22, +23.769, +121.154, 6.4, Mw
2008, 05, 31, 41.253, +80.485, 6.4, MW
2008, 09, 24, +17.521, 105.455, 6.4, MW
1996, 09, 14, 10.940, +166.028, 6.4, mw
2008, 04, 28, 19.808, +169.062, 6.4, MW
2008, 03, 12, 16.623, +167.402, 6.4, MW
2018, 12, 01, 7.384, +128.707, 6.4, Mww
2014, 03, 17, 20.060, 70.828, 6.4, MW
2016, 08, 21, 55.278, 31.755, 6.4, mwp
2007, 12, 15, 6.656, +131.128, 6.4, MW
1984, 11, 20, +5.129, +125.168, 6.4, mb
1997, 02, 07, 19.874, 173.228, 6.4, mw
2014, 03, 21, +7.680, +94.225, 6.4, MW
2002, 06, 16, +8.921, 83.956, 6.4, MW
2012, 11, 11, +14.070, 92.332, 6.4, MW
2018, 07, 13, 18.933, +169.022, 6.4, Mww
2001, 11, 22, 16.271, +177.995, 6.4, Mw
2001, 01, 02, +6.733, +126.933, 6.4, MW
1997, 05, 11, 36.116, 97.681, 6.4, mw
1999, 10, 13, +54.652, 161.213, 6.4, Mw
2019, 01, 22, 10.466, +119.031, 6.4, Mww
2018, 07, 28, 8.239, +116.508, 6.4, Mww
1997, 05, 29, 35.944, 102.496, 6.4, mw
2016, 03, 20, +54.294, +162.813, 6.4, mww
2020, 08, 01, +7.278, +124.120, 6.4, mww
2000, 08, 09, 16.869, +174.337, 6.4, Mw
2000, 07, 16, +20.292, +122.140, 6.4, Mw
2000, 06, 14, 25.626, +178.058, 6.4, Mw
2001, 08, 13, +41.028, +142.305, 6.4, MW
2000, 06, 10, +23.861, +121.185, 6.4, Mw
2001, 09, 12, 21.015, 179.060, 6.4, MW
1997, 11, 18, +37.482, +20.692, 6.4, mw
1997, 10, 13, +36.348, +22.105, 6.4, mw
2015, 08, 15, 10.938, +163.833, 6.4, MW
2001, 12, 03, 16.448, 177.386, 6.4, MW
2000, 01, 08, 23.219, 70.189, 6.4, Mw
2000, 01, 08, 9.864, +159.926, 6.4, Mw
1985, 07, 03, 54.839, +146.435, 6.4, mw
1999, 11, 29, 1.301, +89.005, 6.4, Mw
2020, 01, 07, +17.867, 66.828, 6.4, mww
1999, 09, 15, 20.799, 67.176, 6.4, Mw
1998, 02, 03, +15.918, 96.245, 6.4, mw
1998, 02, 07, +24.780, +141.840, 6.4, mw
1998, 02, 20, +36.508, +71.118, 6.4, mw
1990, 01, 09, +24.744, +95.259, 6.4, mw
2002, 09, 20, 1.696, +134.310, 6.4, MW
2010, 12, 22, +26.774, +143.608, 6.4, MW
1998, 07, 29, 32.272, 71.218, 6.4, mw
2015, 07, 03, +37.470, +78.121, 6.4, MW
2013, 02, 01, 11.026, +165.437, 6.4, MW
1985, 10, 09, 6.759, +107.041, 6.4, mw
2019, 11, 26, +41.515, +19.521, 6.4, Mww
1999, 01, 24, +30.610, +131.136, 6.4, Mw
2003, 03, 25, 8.329, +120.672, 6.4, MW
2012, 05, 20, +39.505, +143.386, 6.4, MW
2015, 07, 29, +59.972, 153.325, 6.4, MW
2007, 07, 21, 22.214, 65.749, 6.4, MW
2010, 04, 30, +60.467, 177.607, 6.4, MW
1998, 06, 25, 8.387, +114.773, 6.4, md
1999, 03, 12, 20.404, 174.089, 6.4, mb
2018, 10, 16, 21.726, +169.487, 6.4, mww
2003, 09, 22, +19.798, 70.660, 6.4, MW
1985, 11, 16, 38.594, +78.346, 6.4, mw
1997, 12, 05, +53.722, +161.721, 6.4, mw
2012, 01, 09, 10.589, +165.308, 6.4, MW
2020, 01, 09, +62.358, +171.061, 6.4, Mww
2020, 03, 14, 27.366, 175.607, 6.4, Mww
1999, 05, 16, 2.599, +138.217, 6.4, Mw
2012, 07, 06, 14.657, +167.304, 6.4, MW
1997, 12, 11, +3.973, 75.765, 6.4, mw
1999, 06, 18, +5.457, +126.690, 6.4, Mw
1999, 12, 07, 15.952, 173.917, 6.4, Mw
2013, 09, 07, +14.668, 92.091, 6.4, MW
2012, 07, 25, +2.626, +96.111, 6.4, MW
2019, 04, 23, +11.846, +125.187, 6.4, Mww
2017, 11, 17, +29.833, +94.978, 6.4, Mww
1996, 10, 02, +11.773, +125.518, 6.4, mw
2011, 03, 22, +37.216, +144.053, 6.4, MW
1986, 03, 07, 4.991, +151.681, 6.4, mw
1996, 06, 22, 53.818, +8.735, 6.4, mw
1996, 06, 09, +17.320, +145.707, 6.4, mw
2002, 11, 03, +38.909, +141.962, 6.4, MW
2018, 12, 23, 20.287, 175.092, 6.4, mww
2005, 01, 22, 7.782, +159.512, 6.4, MW
1999, 09, 20, +23.504, +120.856, 6.4, Mw
2010, 06, 30, 23.285, +179.180, 6.4, MW
2005, 02, 19, 5.602, +122.137, 6.4, MW
2017, 07, 13, 4.772, +153.196, 6.4, mww
2011, 04, 03, 17.607, 178.534, 6.4, MW
1998, 01, 10, 12.026, 72.064, 6.4, mw
2013, 09, 30, 30.875, 178.254, 6.4, MW
2017, 08, 19, 17.961, 178.841, 6.4, Mww
2019, 10, 16, +6.714, +125.001, 6.4, mww
1999, 12, 07, +57.347, 154.564, 6.4, Mw
1999, 12, 09, 6.055, +148.134, 6.4, Mw
1995, 12, 11, +18.968, 105.454, 6.4, mw
2005, 11, 30, +6.225, +124.040, 6.4, MW
1986, 05, 26, 20.151, +178.853, 6.4, mb
1995, 10, 03, 2.781, 77.862, 6.4, mw
2017, 12, 08, +10.116, +140.220, 6.4, mww
2000, 03, 03, 7.340, +128.620, 6.4, Mw
2014, 08, 23, 32.695, 71.442, 6.4, MW
2017, 08, 13, 3.768, +101.623, 6.4, Mww
1989, 06, 16, +31.838, +138.127, 6.4, mw
2017, 07, 18, 16.421, 73.630, 6.4, Mww
2011, 06, 05, 55.844, +147.235, 6.4, MW
2006, 05, 26, 8.083, +110.274, 6.4, MW
2013, 10, 04, 38.707, +78.501, 6.4, MW
2019, 06, 14, 30.056, 72.082, 6.4, Mww
2000, 08, 28, 4.143, +127.313, 6.4, Mw
1993, 05, 29, +19.100, 26.481, 6.4, mw
1995, 04, 23, +51.316, +179.713, 6.4, mw
2014, 05, 12, 49.925, 114.763, 6.4, MW
2007, 08, 16, 14.278, 76.092, 6.4, MW
2000, 01, 09, 18.822, +174.346, 6.4, Mw
1994, 10, 13, 1.177, +127.893, 6.4, mw
2016, 11, 20, 31.643, 68.764, 6.4, Mwp
1989, 03, 10, 13.697, +34.445, 6.4, mw
2014, 07, 04, 6.230, +152.808, 6.4, MW
2001, 01, 15, 40.338, +78.330, 6.4, MW
2009, 12, 19, +23.793, +121.703, 6.4, MW
2014, 07, 03, 30.460, 176.445, 6.4, Mwc
1987, 03, 06, +0.073, 77.638, 6.4, mw
2014, 07, 29, +17.810, 95.501, 6.4, MW
2010, 12, 23, +52.977, +171.105, 6.4, MW
2001, 06, 05, 6.884, +146.338, 6.4, MW
1988, 12, 16, 29.825, 177.910, 6.4, mw
2001, 07, 03, +21.635, +142.988, 6.4, MW
2001, 07, 26, +39.097, +24.268, 6.4, MW
2011, 03, 07, 10.330, +160.746, 6.4, MW
2010, 05, 26, +25.739, +129.955, 6.4, MW
2005, 02, 22, +30.770, +56.807, 6.4, MW
2018, 08, 28, +16.804, +146.839, 6.4, Mww
2010, 10, 08, +51.346, 175.317, 6.4, MW
2002, 03, 26, +23.295, +124.044, 6.4, MW
2009, 04, 01, 3.530, +144.234, 6.4, MW
2019, 06, 18, +38.637, +139.480, 6.4, Mww
1987, 07, 08, 26.969, 108.153, 6.4, mw
2002, 06, 18, 30.789, 71.041, 6.4, MW
1988, 11, 06, +23.195, +99.456, 6.4, mb
1997, 04, 05, 6.535, +147.462, 6.4, mw
2002, 09, 15, +44.763, +130.042, 6.4, MW
1999, 01, 28, 4.623, +153.635, 6.4, Mw
2019, 04, 05, 55.921, 27.856, 6.4, mww
2009, 07, 01, +34.147, +25.540, 6.4, MW
2003, 05, 05, +0.194, +127.358, 6.4, MW
1999, 02, 22, 21.383, +169.651, 6.4, Mw
1987, 11, 18, +12.843, +124.803, 6.4, mw
2003, 07, 25, 1.561, +149.681, 6.4, MW
2015, 06, 20, 36.335, 73.667, 6.4, MW
2020, 06, 04, +2.923, +128.248, 6.4, mww
2003, 09, 27, +50.087, +87.763, 6.4, MW
2003, 09, 30, 30.660, 177.367, 6.4, MW
2020, 10, 01, 19.538, 174.122, 6.4, Mww
1998, 08, 27, +39.576, +77.340, 6.4, mw
1988, 06, 05, 15.392, +167.520, 6.4, mw
2007, 08, 17, 5.283, +129.467, 6.4, MW
2020, 09, 15, +55.970, +158.417, 6.4, Mww
2004, 06, 09, 51.598, +139.645, 6.4, MW
1988, 01, 15, 20.692, 176.032, 6.4, mw
2009, 01, 15, 22.260, +170.637, 6.4, MW
2007, 08, 20, +6.110, +127.446, 6.4, MW
2004, 10, 08, +13.892, +120.589, 6.4, MW
1988, 07, 19, 19.561, 175.061, 6.4, mw
2019, 10, 21, 19.018, +169.488, 6.4, Mww
2014, 05, 04, 25.907, +178.222, 6.4, MW
2000, 12, 21, 5.849, +151.132, 6.4, Mw
2007, 09, 14, 4.155, +101.100, 6.4, Mw
2015, 02, 19, 16.442, +168.208, 6.4, MW
2007, 03, 06, 0.527, +100.465, 6.4, MW
2005, 04, 16, +1.847, +97.684, 6.4, MW
1988, 12, 05, 15.307, 173.523, 6.4, mw
2008, 10, 29, +30.497, +67.563, 6.4, MW
2014, 06, 29, 15.101, 175.514, 6.4, MW
1987, 07, 10, +55.127, +165.461, 6.4, mw
2020, 07, 26, 60.781, 25.405, 6.4, mww
2009, 09, 24, +18.811, 107.209, 6.4, MW
1989, 01, 17, 6.170, +148.989, 6.4, mw
2008, 08, 26, 7.663, 74.369, 6.4, MW
2005, 10, 08, +34.720, +73.144, 6.4, MW
2011, 03, 11, +37.298, +143.410, 6.4, mb
2005, 12, 22, 54.606, 135.954, 6.4, MW
2016, 05, 27, 20.810, 178.648, 6.4, mww
1987, 06, 06, +10.682, +126.094, 6.4, mw
2006, 05, 10, +52.603, 169.216, 6.4, MW
2008, 07, 19, 17.399, 177.283, 6.4, MW
2011, 03, 11, +36.389, +141.969, 6.4, mb
2008, 07, 15, +35.923, +27.804, 6.4, MW
2006, 12, 07, +46.181, +154.375, 6.4, MW
2016, 05, 31, +25.561, +122.546, 6.4, mww
1989, 07, 14, 8.041, +125.161, 6.4, mb
2006, 10, 12, 31.295, 71.436, 6.4, MW
1989, 10, 27, +39.818, +143.727, 6.4, mw
2016, 09, 24, 18.171, 174.984, 6.4, Mww
1986, 10, 17, 5.275, +131.481, 6.4, mw
2012, 10, 24, +10.075, 85.372, 6.4, MW
1994, 12, 27, 32.053, +179.858, 6.4, mw
1990, 01, 04, 15.422, 172.909, 6.4, mb
2007, 04, 04, 7.796, +156.516, 6.4, MW
1986, 05, 17, +52.260, 174.292, 6.4, mw
1986, 05, 08, +4.630, +125.495, 6.4, mw
1994, 10, 12, +13.861, +124.584, 6.4, mw
2005, 01, 02, +6.331, +92.760, 6.4, MW
2000, 06, 06, +29.411, +131.458, 6.4, Mw
2008, 01, 09, +32.404, +85.255, 6.4, MW
2007, 12, 26, +52.593, 168.248, 6.4, MW
1990, 05, 24, 7.362, +120.364, 6.4, mb
1995, 07, 28, 21.273, 175.358, 6.4, mw
1999, 03, 04, +5.413, +122.078, 6.4, mb
2019, 04, 02, +52.167, +178.068, 6.4, mww
2009, 12, 09, 22.220, +170.934, 6.4, MW
1990, 06, 07, 3.533, +144.452, 6.4, mw
1985, 11, 07, +7.734, +137.016, 6.4, mw
2009, 12, 09, 0.723, 21.138, 6.4, MW
2015, 04, 20, +24.057, +122.432, 6.4, MW
1990, 08, 25, +0.544, +126.070, 6.4, mw
2000, 07, 21, +9.418, 85.324, 6.4, Mw
2008, 06, 08, +37.961, +21.449, 6.4, MW
1990, 11, 06, +28.230, +55.469, 6.4, mw
1990, 12, 11, 15.390, 173.125, 6.4, mw
2019, 07, 04, +35.705, 117.506, 6.4, mw
2008, 08, 30, 6.139, +147.373, 6.4, MW
2008, 10, 22, 18.466, 175.401, 6.4, MW
2008, 10, 28, +30.593, +67.375, 6.4, MW
2007, 04, 16, 58.071, +148.198, 6.4, MW
2011, 03, 11, +37.476, +143.619, 6.4, None
1985, 05, 14, 10.626, +41.331, 6.4, mw
1993, 08, 09, +36.431, +70.722, 6.4, mw
1993, 08, 07, +26.606, +125.674, 6.4, mw
1993, 06, 09, 9.279, +111.012, 6.4, mL
1993, 03, 12, 14.351, 178.270, 6.4, mw
1992, 08, 30, 17.919, 178.714, 6.4, mw
2011, 03, 31, 16.548, 177.392, 6.4, MW
1993, 01, 18, +18.310, +145.734, 6.4, mw
2009, 09, 12, +10.716, 67.913, 6.4, MW
2014, 06, 24, +52.009, +176.782, 6.4, MW
1992, 09, 28, +24.075, +122.646, 6.4, mw
2003, 01, 27, 45.961, +35.291, 6.4, MW
1992, 08, 04, 12.129, +166.586, 6.4, mw
2007, 04, 25, 14.316, +166.853, 6.4, MW
2008, 08, 04, 5.926, +130.305, 6.3, MW
1987, 10, 25, +5.440, +36.797, 6.3, mw
1996, 09, 20, +9.591, +126.347, 6.3, mw
2002, 01, 01, +36.991, +72.336, 6.3, Mb
1996, 07, 15, +18.653, +145.521, 6.3, mw
2017, 08, 27, 1.451, +148.080, 6.3, Mww
2018, 01, 26, 3.514, +145.848, 6.3, Mww
1992, 06, 28, +34.270, 116.782, 6.3, mb
2018, 11, 11, +15.565, 49.872, 6.3, Mww
1996, 11, 04, +7.380, 77.404, 6.3, mw
2018, 08, 12, +69.562, 145.300, 6.3, ml
1986, 03, 26, 7.105, 71.623, 6.3, mw
2008, 04, 09, 20.009, +168.874, 6.3, MW
2008, 04, 09, 20.184, +168.965, 6.3, MW
1996, 10, 10, +3.485, +97.877, 6.3, mw
1996, 11, 06, +28.037, +143.580, 6.3, mw
2007, 09, 13, +3.794, +126.458, 6.3, MW
2015, 09, 07, 32.820, 177.860, 6.3, mww
1999, 11, 17, 6.022, +148.727, 6.3, Mw
2014, 09, 25, +61.986, 151.916, 6.3, MW
1984, 11, 15, 21.996, +170.912, 6.3, mb
2003, 09, 07, 22.440, +172.058, 6.3, MW
2007, 06, 18, 3.575, +151.033, 6.3, MW
2004, 01, 09, 5.969, +149.370, 6.3, MW
1996, 12, 31, +15.778, 93.042, 6.3, mw
2009, 06, 05, +41.807, +143.537, 6.3, MW
1994, 06, 30, +36.405, +71.157, 6.3, mw
2015, 02, 02, 32.648, 67.150, 6.3, MW
2007, 11, 15, 22.898, 70.415, 6.3, MW
2000, 06, 14, +4.505, +127.683, 6.3, Mw
1992, 08, 16, 5.416, +146.679, 6.3, mw
2018, 03, 24, 5.496, +151.497, 6.3, mww
2003, 08, 14, +38.992, +20.565, 6.3, MW
2007, 04, 05, +37.378, 24.632, 6.3, MW
2007, 09, 28, 21.242, +169.393, 6.3, MW
2010, 03, 04, 22.265, 68.458, 6.3, MW
2003, 10, 18, +0.492, +126.106, 6.3, MW
1997, 03, 17, 6.660, +105.484, 6.3, mw
1997, 08, 10, 16.050, +124.423, 6.3, mw
1990, 03, 12, +51.448, 175.057, 6.3, mw
2008, 01, 01, 5.953, +146.912, 6.3, MW
2009, 06, 02, 17.781, +168.026, 6.3, MW
1985, 02, 23, 10.249, +161.113, 6.3, mw
2008, 01, 10, +43.835, 126.909, 6.3, MW
2009, 03, 12, +5.518, 82.716, 6.3, MW
2001, 01, 19, 11.705, +166.361, 6.3, MW
1985, 03, 03, 33.062, 71.301, 6.3, mb
2012, 04, 14, 18.988, +168.765, 6.3, MW
1991, 05, 01, +62.581, 151.541, 6.3, mw
2009, 07, 13, +24.051, +122.234, 6.3, MW
2012, 04, 15, +2.581, +90.336, 6.3, MW
2019, 11, 24, +51.381, 175.511, 6.3, Mww
2020, 09, 06, +6.269, +125.829, 6.3, mww
1997, 06, 17, +51.314, 179.315, 6.3, mw
2003, 07, 21, 5.502, +148.807, 6.3, MW
2020, 08, 06, 41.679, +42.449, 6.3, mww
2016, 03, 12, +51.565, 173.942, 6.3, mww
2001, 05, 20, +18.864, 104.473, 6.3, MW
1988, 04, 25, 7.836, +158.265, 6.3, mw
2000, 10, 03, +40.195, +143.137, 6.3, Mw
1988, 01, 22, 19.781, +133.925, 6.3, mw
1999, 10, 18, 56.194, 26.610, 6.3, Mw
1999, 11, 01, +23.411, +121.614, 6.3, Mw
1985, 05, 16, 29.039, +77.781, 6.3, mw
1988, 05, 05, 26.824, 113.270, 6.3, mw
2001, 07, 24, 19.518, 69.245, 6.3, MW
2004, 05, 29, +34.173, +141.429, 6.3, MW
1985, 04, 10, +29.958, +138.951, 6.3, mw
1995, 08, 29, 48.010, +99.490, 6.3, mw
2000, 11, 23, 4.622, +153.033, 6.3, Mw
2001, 09, 02, 54.411, 136.856, 6.3, MW
2003, 03, 10, +1.704, +127.275, 6.3, MW
2020, 09, 06, 30.350, 71.494, 6.3, Mww
2001, 09, 29, 18.494, +168.173, 6.3, MW
1992, 06, 15, +24.004, +95.968, 6.3, mw
2020, 10, 08, 6.114, +146.169, 6.3, Mww
2007, 12, 21, +51.340, 178.972, 6.3, MW
2000, 06, 09, 5.142, +152.507, 6.3, Mw
2000, 04, 07, 17.698, +65.930, 6.3, Mw
2010, 07, 20, 5.981, +150.750, 6.3, MW
2001, 11, 15, 1.542, 15.657, 6.3, MW
2019, 11, 20, +13.886, 93.213, 6.3, Mww
2008, 12, 20, +36.546, +142.502, 6.3, MW
1999, 12, 01, +17.625, 82.348, 6.3, Mw
1998, 01, 01, +23.940, +142.020, 6.3, mw
2019, 04, 06, 6.849, +125.014, 6.3, Mww
2004, 09, 28, 52.501, +28.050, 6.3, MW
1994, 05, 23, +18.226, 100.538, 6.3, mw
2012, 03, 20, 3.833, +140.263, 6.3, MW
2002, 01, 13, 5.674, +151.065, 6.3, MW
2017, 10, 10, 18.521, 69.641, 6.3, Mww
